SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
208,395030,"Rochester, MN",Msa,,,,,,0.9717062017719348,0.9839893262174784,0.9520921770770163,0.9469372371930393,0.9414368310532997,0.9134406263592867,0.9174311926605505,0.9336791404223787,0.9435742592942065,0.9330511735282802,0.9382482169703954,0.9506790564689064,0.9546292152880567,0.9466781839122265,0.9328325991541616,0.9320695102685624,0.9317234394579813,0.9390037585472988,0.9108400841871178,0.9165755251750584,0.92,0.9422415226544372,0.946218297219531,0.9522290037496863,0.9607686148919136,0.9615384615384616,0.9571229403527387,0.9382819015846539,0.933943754087639,0.9549795361527967,0.9415584415584416,0.9576837416481069,0.9493279532101181,0.9661016949152542,0.9466378781451084,0.9682410834030797,0.9743458183683941,0.9618546224358513,0.9613286476585896,0.9629897299353366,0.9495080111000298,0.960256068284876,0.9483118504569501,0.9584472389283761,0.9621980918829137,0.9663131149559641,0.9741969457609269,0.9680243161211233,0.9773371031334301,0.977434853567198,0.9770700510017706,0.9712464058007251,0.9702047430297313,0.9574164046870535,0.9580364212193191,0.9539562893616063,0.9624277456647399,0.9708958617553434,0.9867621253954184,0.9836612204068023,0.9845916795069337,0.9898209898209899,0.9894853927077798,0.9773338039580609,0.9825535554481364,0.970788929969552,0.9858740435550324,0.969778449830976,0.9620577382244411,0.9833389640461783,0.9918610943576167,1,1,1,1,1,0.9846035411855273,0.9863851069741595,0.9779951583419791,0.9773333333333334,0.9869191090407543,1,1,1,1,1,1,0.991197485153885,0.9847457627118644,0.9766593290799388,0.9762787249814677,0.9754877438719359,0.9865053513261982,0.9868995633187773,1,1,1,1,0.9966654316413487,1,0.9795748228428511,0.9701940388077616,0.9740687282108136
209,394597,"Florence, SC",Msa,0.9329268292682927,0.9411565321899564,0.9267376663807618,0.953768039557274,0.950792326939116,0.9511067710194989,0.9262773855447994,0.8974358974358975,0.9676375404530745,0.9348040359406322,0.8946259220231823,0.9051929490233445,0.9412995323652473,0.875415782966734,0.9050125313283208,0.8987398373983739,0.8941013077260793,0.9045454545454545,0.9331260402167114,0.9052003989751174,0.9054527263631816,0.9041666666666667,0.8868774797181265,0.930952380952381,0.9156871050866603,0.9386733416770964,0.8830409356725146,0.944954128440367,0.9407178581935863,0.9335407868415203,0.9157287022659976,0.9224343675417661,0.9457579972183588,0.9258555133079848,0.9274277396548138,0.9469823274424808,0.9222222222222223,0.9532332142596778,0.8702699287512514,0.933955970647098,0.9310924369747899,0.942376553103444,0.9321212121212121,0.9460723279462547,0.9541984732824428,0.9499101158042893,0.9549795361527967,0.9190838909659838,0.9093701852617339,0.9091045827692941,0.9476923076923077,0.9231468849477035,0.9586953421524996,0.9597204815398237,0.964516129032258,0.9411764705882353,0.9405274828011453,0.9554049135577798,0.9711222016578349,0.9503655252020008,0.9291123666496518,0.9227272727272727,0.9404761904761905,0.9554140127388535,0.9474563812518504,0.9569566346990184,0.9573896335127127,0.9710114058141033,0.9358251108251108,0.9253864096862989,0.9291793313069909,0.9466666666666667,0.9499374217772215,0.9293581215757205,0.954484656437625,0.9587442163297837,0.9640287769784173,0.9565217391304348,0.9680506843004573,0.9533118989884032,0.9389822206335967,0.9612403100775194,0.9442320108299489,0.9612817089452603,0.9620253164556962,0.9429373924073571,0.957048565453812,0.9639034074718419,0.9522718594883544,0.9621802002224694,0.9539603563116925,0.959731543624161,0.9626825310978907,0.9571031798829165,0.9633093525179857,0.9555357936860827,0.9519650655021834,0.9531107017392773,0.9654686398872445,0.9667475579532894,0.9628937568040865,0.9659090909090909,0.9542256845979289,0.9587046939988116,0.9594594594594594,0.9441964285714286,0.9538461538461539,0.9347826086956522
210,394848,"Medford, OR",Msa,0.8751458576429405,0.8558951965065502,0.9,0.9059561128526645,0.8889632107023412,0.888206724356124,0.8962067528136723,0.8974358974358975,0.8874539739559946,0.8723404255319149,0.9088516746411484,0.8797590361445783,0.9213980371243189,0.8765652951699463,0.8552631578947368,0.8825617747529425,0.9090909090909091,0.9347826086956522,0.9056179775280899,0.9246879235665331,0.9221400608960417,0.9278350515463918,0.928922908693275,0.9313338282246615,0.9477009477009477,0.9240506329113924,0.9188920533869436,0.946356324169829,0.9457364341085271,0.9538461538461539,0.9569377990430622,0.9622364050227059,0.9565217391304348,0.9587328053355565,0.9540711550202586,0.9646302250803859,0.9648524827260822,0.9550561797752809,0.954213158907272,0.9523809523809523,0.9587328053355565,0.9739682539682539,0.9830921318409733,0.9565217391304348,0.9644444444444444,0.970123643439746,0.9649749821300929,0.9701940388077616,0.9552111280371958,0.9632107023411371,0.9621293035178393,0.9782608695652174,0.967741935483871,0.967420771338266,0.9622863731199975,0.96777346823174,0.9634538152610441,0.9541484716157205,0.9545454545454546,0.9459459459459459,0.9519047619047619,0.9568332023435268,0.9671766604539713,0.9587328053355565,0.9764705882352941,0.970068102289769,0.9712305187113335,0.9708506893417737,0.9714285714285714,0.9719438877755511,0.9689320388349515,0.9619143048000763,0.967741935483871,0.96,0.9705014749262537,0.9767123287671233,0.9803921568627451,0.9843414843414844,0.9795918367346939,0.9768250289687138,0.9743866893368958,0.9749303621169917,0.9768778401496926,0.9681476973016839,0.972972972972973,0.9678571428571429,0.9811320754716981,0.9870919387075283,0.9861735074270201,0.9851470142467414,0.9834644619282571,0.9802809629685145,0.9794117647058823,0.9684030996695905,0.9720823907763263,0.9714285714285714,0.9591397849462365,0.9748999636231357,0.9830508474576272,0.9875961538461538,0.9857132446711605,0.9821428571428571,0.9801960784313726,0.9710506280928817,0.969243216330595,0.9666283084004603,0.9615236629472874,0.9595174734732295
211,753895,"Lafayette-West Lafayette, IN",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705925550772347,0.972159347670879,0.9848484848484849,0.9369578615930864,0.9714397999285459,0.9735814325730292,0.90972191323693,0.9431245500359972,0.9318741033579423,0.9665527303042935,0.979757085020243,0.9778346885702938,0.9654012790120734,0.9655473441108545,0.9708485545918644,0.9966207759699625,0.9822846860263093,0.9852347709949285,0.9581164026677782,0.94754,0.9651475737868934,0.9491617090319091,0.8795727272727273,0.9349579468150897,0.9352217758236786,0.9877085745720646,0.97265625,0.9568450543167524,0.95,0.9655942857142857,0.9514441860465117,0.9736842105263158,0.9692202380952382,0.9507022913880968,0.9585282194054835,0.9525042016806723,0.9691780821917808,0.9595740687915684,0.9738186263614137,0.9844961240310077,0.9788235294117648,0.9604868558261348,0.9824135839902971,0.9511297346529843,0.954954128440367,0.9591342534819116,0.946013731060606,0.9363218194982751,0.970832,0.9858740435550324,0.9769731425819781,0.985285462036492,0.9877777777777778,0.9828448892065761,0.9631647286821705,0.96,0.9729100819934955,0.9719017857142858,0.9682559263142746,0.9651387992253067,0.9704471826100165,0.9755795292403946,0.9829787234042553,0.9868398268398269,0.9769230769230769,0.9782608695652174,0.9797853040205982,0.9794313722629866,0.9639109091632054,0.9625,0.9689477072348058,0.97938993840221,0.9800490823862289,0.9813067784765899,0.9877835433654559,1,0.9910714285714286,0.9746835443037974,0.9851299060254284,0.967741935483871,0.9648648648648649,0.958904109589041
212,394378,"Bellingham, WA",Msa,0.9210181818181818,0.9065269175797999,0.9271801704517136,0.950290930964934,0.9377607492550021,0.939115721546697,0.9118930839236183,0.9224957151351918,0.9074133333333333,0.9065142857142857,0.9069957741548309,0.9,0.8743631436314363,0.9082769230769231,0.8890205011389521,0.9276253201609952,0.9135962926655379,0.9420243288102124,0.9450163004229857,0.9252,0.90512,0.9214377406931964,0.9043870967741936,0.8928022540350661,0.8986324786324786,0.8791397849462366,0.9309212410501193,0.945703748733536,0.9465049514229484,0.9519126521086847,0.9487081339712918,0.955259005943967,0.9547906976744186,0.9386425339366515,0.9333051683727323,0.9275034748443161,0.9414326878147552,0.9598031173092699,0.9657240983711572,0.9622452737225046,0.9703656597774245,0.97137086153292,0.9720174700530781,0.969048307860262,0.9556451612903226,0.9506068601583113,0.9459113803965166,0.9391468478671197,0.9462910546101297,0.9269359021859949,0.9492413793103448,0.9595996282377661,0.9614556059165675,0.9657516012252854,0.9663271909019036,0.9628853735745095,0.9590279479152488,0.9414430043882028,0.9502879660503183,0.9343434343434344,0.9410675381263616,0.9529697336464489,0.9572192513368984,0.9749784296807593,0.9791958406253052,0.9827586206896551,0.9748999636231357,0.9776645422274711,0.9721757710888146,0.9686520376175548,0.9648506151142355,0.9561635775228008,0.9614883386509684,0.970647098065377,0.9772508770205657,0.9781659388646288,0.9784172661870504,0.988546616418155,0.9863394577419461,0.9727793696275072,0.976141882941667,0.9727020253336043,0.9764070217917675,0.9692307692307692,0.9769021739130435,0.9727272727272727,0.9863013698630136,1,1,1,1,0.9922261625329738,0.9881858318727398,0.9714847726209799,0.9662613981762918,0.975,0.9792284866468842,0.9872,1,0.9935483870967742,1,1,1,0.9912698449266389,0.9823698932022377,0.9777777777777777,0.9823705605477107,0.9731112835966274
213,394765,"Lake Havasu City, AZ",Msa,0.847747183979975,0.8835259110406926,0.8443271767810027,0.8835341365461847,0.8805031446540881,0.9090909090909091,0.9026985713445823,0.937037037037037,0.9047044632086851,0.8947368421052632,0.8633521881512355,0.8940847515777588,0.9081142286144139,0.9051368578927634,0.8991255961844198,0.8990362338986193,0.9,0.9051248548199768,0.9182389937106918,0.9352941176470588,0.9036639110522222,0.9291338582677166,0.9175602197650317,0.9078607454791487,0.8947368421052632,0.9191919191919192,0.9259259259259259,0.9083333333333333,0.9342560553633218,0.9227692332456077,0.9302158273381295,0.9405882352941176,0.9329367225527312,0.933955970647098,0.9477121701158154,0.9365983867188807,0.9277350174330636,0.9336791404223787,0.9407665505226481,0.9418112568768515,0.9404388714733543,0.94333936106088,0.946969696969697,0.96067278122415,0.9591326105087573,0.9483870967741935,0.9374125629546726,0.9241413956887103,0.9462275948311797,0.9402820940338528,0.9227188940092166,0.9378907878282617,0.9376225970969008,0.9357859531772575,0.9379103687741823,0.9428571428571428,0.9375582053840794,0.9334568434980168,0.9392405063291139,0.9468085106382979,0.9426627793974732,0.9515849983257061,0.9470175438596491,0.9502375593898474,0.95,0.9505784061696658,0.9530591481148514,0.9524321266968325,0.9490196078431372,0.9607888586469682,0.9536559175131214,0.9439041517184212,0.9411339633129516,0.9436352121595947,0.9519650655021834,0.9502970606629143,0.9498525073746312,0.9523809523809523,0.9546332046332047,0.9562043795620438,0.9519650655021834,0.9580626543707877,0.952755905511811,0.9649749821300929,0.946594813277669,0.9625630031361052,0.961038961038961,0.9587518602960488,0.9560386473429952,0.9634358288770053,0.9708535598705501,0.9721788058768365,0.9634184562160598,0.9641760802267842,0.9634222094801224,0.9577728043091298,0.9672822107805041,0.9627406851712929,0.9628571428571429,0.9692307692307692,0.9674418604651163,0.972972972972973,0.9743121057273467,0.9690528290090653,0.9770453207769276,0.9739695087521174,0.9731462925851704,0.9690528290090653
214,395047,"Saginaw, MI",Msa,0.875,0.8808132245559614,0.8423286888006454,0.8487552332876802,0.9095043201455207,0.9049366244162775,0.9123904881101377,0.8842105263157894,0.9013246798492415,0.8624674565644759,0.8644222020018199,0.8403030303030303,0.8907235142118863,0.8743544139275575,0.877742946708464,0.8795669824086604,0.8782332643202209,0.8842617631151974,0.9181969949916527,0.919732441471572,0.88,0.8996883116883116,0.9187279151943463,0.9005005561735262,0.9056280296966669,0.872093023255814,0.91135,0.9161976235146967,0.8809624954484767,0.9364548494983278,0.9057005517493518,0.9209209209209209,0.8935555492300248,0.9248158239983852,0.8732999242947895,0.8851307059271661,0.8868868868868869,0.905982905982906,0.9026548672566371,0.9205076722700969,0.9025787965616046,0.9009009009009009,0.948604022046974,0.9307958477508651,0.9142857142857143,0.9026040203315369,0.9035916824196597,0.9068215943215943,0.8999305072967339,0.9012875536480687,0.8852963818321786,0.9260847468394638,0.9287429943955164,0.935251798561151,0.946347051879249,0.9341117597998332,0.9215017064846417,0.9258517034068137,0.9346734397677794,0.9171196710331615,0.8684772419871375,0.9124087591240876,0.8978501755754975,0.889790719532799,0.9388839681133747,0.9301818181818182,0.9381857834117087,0.930178432893716,0.9534883720930233,0.9193245778611632,0.9066666666666666,0.8957528957528957,0.9142806878655936,0.91212571145756,0.9144789669523625,0.9384615384615385,0.9469135802469136,0.9528007391476222,0.9476397048230378,0.9422850412249706,0.9273050909676721,0.9196515004840271,0.9219055395864021,0.9223300970873787,0.9151670951156813,0.9183833468505002,0.9339563862928348,0.9493670886075949,0.9480743123595662,0.9608647879264373,0.9747606614447345,0.95,0.9463965119261349,0.9495939385690304,0.9487179487179487,0.9554551323434474,0.9272727272727272,0.9364548494983278,0.9452054794520548,0.942970544472213,0.9605488850771869,0.9735181165470028,0.961662697248249,0.9685931436475289,0.9487179487179487,0.9258102142435423,0.9454949944382648,0.9392312272000733
215,394763,"Lake Charles, LA",Msa,,,0.9278996638244943,0.9212121212121213,0.9560975609756097,0.9501547987616099,0.919047619047619,0.9236278770320296,0.8855562003320598,0.9380952380952381,0.9579276419994383,0.9380863039399625,0.9106753812636166,0.967741935483871,0.9166666666666666,0.9081319524357498,0.9391588403429971,0.9206349206349206,0.9259259259259259,0.921495321941798,0.9148471615720524,0.9080812334312702,0.9220430107526881,0.9098938130160109,0.8907563025210085,0.9311740890688259,0.9182454343744666,0.935251798561151,0.9411764705882353,0.9396984924623115,0.9365994236311239,0.9388405797101449,0.9056517131755564,0.92,0.9413135978785542,0.9381633519480095,0.9149654868556323,0.9244910110729172,0.9413812438955267,0.9414345368942454,0.9357098186366479,0.9514958492142223,0.9554270694056156,0.9616453585325181,0.9395398272795772,0.9386733416770964,0.9598837187228296,0.9419104573989993,0.9565701559020044,0.9746140381648513,0.9451445515196442,0.9671848013816926,0.9478333081685038,0.9510416666666667,0.946049896049896,0.9373493975903614,0.9371289246464054,0.9330817723073237,0.9596526001288836,0.9591326105087573,0.9652173913043478,0.9516045212420423,0.9480883424408014,0.9645099629751588,0.9577464788732394,0.9563674812030075,0.9641509433962264,0.9710391822827938,0.965659543109801,0.9634146341463414,0.9629629629629629,0.972435728047492,0.9543859649122807,0.9424460431654677,0.9554455445544554,0.9653529411764705,0.9547368421052631,0.9612903225806452,0.9521647058823529,0.9628571428571429,0.9636363636363636,0.9512195121951219,0.9763496143958869,0.9455760947595118,0.96,0.9492273730684326,0.9526013006503251,0.9637681159420289,0.9566968781470292,0.9583159649854106,0.962278675904542,0.9642857142857143,0.9475388199340515,0.9523809523809523,0.9499749874937469,0.9652509652509652,0.9555555555555556,0.9768778401496926,0.9434636600267037,0.9574468085106383,0.9588535821549578,0.9652351738241309,0.9723889555822329,0.9724919093851133,0.9673835125448029,0.9487179487179487,0.9556962025316456,0.9664250612875421
216,394726,"Johnson City, TN",Msa,0.9235668789808917,0.9116279069767442,0.9145883259222742,0.9047237790232185,0.9260466034755135,0.9276437847866419,0.908025189839917,0.9287531806615776,0.9284253578732107,0.8949810279406691,0.9148936170212766,0.8803250277941272,0.8921933085501859,0.9018036072144289,0.8698251843836203,0.9027777777777778,0.9091770853582362,0.908682240759895,0.9173039089898212,0.8914208288718012,0.9276558357600242,0.9254627313656828,0.9154697054701277,0.9095544348223112,0.9353764853033146,0.9044585987261147,0.9390374481247944,0.9053624797151258,0.929442850143487,0.9178627324066178,0.9228256431196407,0.9107142857142857,0.9021078956770275,0.930178432893716,0.926452890094466,0.9331046312178388,0.9207547169811321,0.9230255684420748,0.9274835189815868,0.9259259259259259,0.9317829457364342,0.9319783129975301,0.9293082608092003,0.925764192139738,0.9218743868461328,0.9238592120508863,0.9253855773238849,0.9092976146182149,0.9126028202115158,0.9065332916536417,0.9289263837068837,0.9306186025812194,0.9220872051465332,0.9444444444444444,0.9406952965235174,0.9215376513954713,0.9312445604873804,0.9284431905616825,0.9261909570401795,0.9148936170212766,0.9170487703209671,0.9068762736535663,0.9410363311494937,0.9207365892714171,0.9360877985797289,0.9374686253100495,0.9441846869790702,0.9494647708933424,0.9356258992805755,0.9350980182396833,0.9386117534226628,0.928297737103515,0.9281995726881527,0.9227361625010755,0.9443402126328956,0.9538427880590756,0.9493822879745211,0.9527853644094555,0.9666011787819253,0.9539748953974896,0.9542213883677299,0.9386733416770964,0.9391200750469043,0.9479553903345725,0.9510404096456999,0.92,0.9468561872703471,0.9502391230743186,0.9567901234567902,0.9604077178253931,0.9545526152450148,0.96,0.9563825530212084,0.9540042948574532,0.9450759772648185,0.9548926882502728,0.9580234833659491,0.9527383185919771,0.939183987682833,0.9571428571428572,0.9626345788473718,0.9661274014155713,0.9682539682539683,0.9633015545638104,0.9594358532035585,0.9555555555555556,0.9473850418428393,0.9505941213258287
217,394565,"Elkhart, IN",Msa,,,,,,,,,,,,,0.9453718281717314,0.9633413007226237,0.9549928534131653,0.9884641638225256,0.9758969865157572,0.9956884615384616,0.9851786701158209,0.9981423804226919,0.9016164383561643,0.9475555988315483,0.9391102040816326,0.9379390862944162,0.9267272727272726,0.9090121163436757,0.9205894166080932,0.977733081371017,0.9859946133128126,0.9828970085470086,1.0228114100412888,0.98,0.9714686794133554,0.9882054489852655,0.9889751801441153,0.9632432432432433,0.9685929648241206,0.9399959759067025,0.9721469411092052,0.9826157386546508,0.9766689993002099,1.0052113492730987,1.0032041969330106,0.9366845637583893,0.987413716108453,0.981100611450806,0.9672897196261683,0.9586180625069514,0.9896494485556611,0.9352176088044022,0.9646911764705882,0.9700963324048282,0.9717939370445938,0.9634470377019748,0.97708082026538,0.9772797957258863,0.9686003193187865,0.9690431519699813,0.9499358151476252,0.9736447039199333,0.9461162079510703,0.9287321428571429,0.9761458827248302,0.9727626459143969,0.97306645316253,1,0.9784172661870504,0.9686759673598315,0.9555483215945876,0.988791032826261,0.9698492462311558,0.962278675904542,0.9645300947734932,0.9539066666666667,0.9701720338811733,0.9820020222446916,0.9839816933638444,1,0.9806052944986523,0.9840310689836755,0.9803921568627451,0.9723799034143862,0.971314209472982,0.9609610679482806,0.9811320754716981,0.9684882252107511,0.962239851343625,0.9672040022234575,0.9942597229593615,1,1,0.9859553072625699,0.9788166544923301,0.9790370921218676,0.9773462783171522,0.9812149348096308,0.9933777312181982,0.9708262370509513,0.9767584784258398,1,1,1,1,0.9836346295887365,0.992430613961312,0.9830508474576272,0.9937284415177171,0.9623846153846154
218,395247,"Yuma, AZ",Msa,0.9025942826647144,0.8748435544430538,0.8903589962567788,0.9069767441860465,0.9317789847304605,0.9407665505226481,0.9323811696845175,0.8826125330979699,0.9284216831386642,0.933288859239493,0.8873591989987485,0.9181969949916527,0.8598726114649682,0.9176821990011035,0.9000732213695177,0.9002251125562781,0.9315411065958112,0.9418521709990905,0.937449711646412,0.9142748873009312,0.9403761504601841,0.9302889962990677,0.9374296807246427,0.9497576800709331,0.9558274863570553,0.9502970606629143,0.9504752376188094,0.9485138316656857,0.9486029665401863,0.9613899613899614,0.95333433126263,0.9799490291423224,0.9734257497508381,0.9407464409388226,0.958904109589041,0.9528829974772445,0.9394812680115274,0.9655172413793104,0.9462218453509573,0.944,0.9795748228428511,0.9742029684004313,0.9740985929642927,0.96,0.9672040022234575,0.9598603839441536,0.9574367685919215,0.9529411764705882,0.9500784929356358,0.9374913518749135,0.9789786465881147,0.9504320145520692,0.9539320614239181,0.9471928750063798,0.9636767976278725,0.9621247690675556,0.9572170586466981,0.9660222972342836,0.9574164046870535,0.9650647978727283,0.9416229252376224,0.9420012746972594,0.9681510407789398,0.9426703973470717,0.9622050309004169,0.9504631918603139,0.9527555555555556,0.9620748879414989,0.9547738693467337,0.969159385713211,0.9636767976278725,0.9506734746417947,0.9614010007147963,0.950586633732843,0.9706918304136947,0.9592901435337882,0.961139337952271,0.9660894921767752,0.9683631361760661,0.9684165599658557,0.9768522510315945,0.9774436090225563,0.9724924340683095,0.9739130434782609,0.9677544493936852,0.9503600086749078,0.9799565451739365,0.9615062761506277,0.9784082668600436,0.9673832468495182,0.9774436090225563,0.9759001161440186,0.9706774519716885,0.9674728940783986,0.9791777452652481,0.9579691192327988,0.9577344064386317,0.9687750200160128,0.9715972380212319,0.9657992565055762,0.9736842105263158,0.9744572158365262,0.9774948852011821,0.976569606806819,0.9818181818181818,0.9772096603827631,0.9743589743589743,0.9773103960776868
219,395011,"Racine, WI",Msa,,,,,,,,,,,,,,,,0.88,0.8776915743001105,0.8857132472668062,0.8982909545644019,0.8728871191519603,0.8546384222059897,0.8535882060289912,0.9077336518363691,0.8604028965446768,0.8598130841121495,0.8101517179830433,0.8728068915341958,0.862690753086865,0.8916666666666667,0.8979861805738352,0.9392998478623797,0.912807103557226,0.9024390243902439,0.9210935350245049,0.9386733416770964,0.9047619047619048,0.8923742563547864,0.9002262443438914,0.9143062029401219,0.9235445405658171,0.9370988446726572,0.9498995515798321,0.9276437847866419,0.9450329833326827,0.9303101033677893,0.9477009477009477,0.9142857142857143,0.9015591696784357,0.9255467659376454,0.9113636363636364,0.9362746126674361,0.9030286190608502,0.9396132596685083,0.9378907878282617,0.9387847391702691,0.9530201342281879,0.9440298507462687,0.9390445540513753,0.953810623556582,0.9159663865546218,0.9465922790816981,0.9136916437818753,0.92,0.9217813307900369,0.9583991574512901,0.9610894941634242,0.9473684210526315,0.9484742371185593,0.9450548907026024,0.933305543976657,0.9449694274596998,0.9326164540221251,0.954834073707304,0.91401766924102,0.9267710589948492,0.9631344942571323,0.9632401828970807,0.9664103953003282,0.9718958474563855,0.9649122807017544,0.9591078066914498,0.9708639892195962,0.9632503062474479,0.9429544487015752,0.9435742592942065,0.9547878787878787,0.964824120603015,0.9739130434782609,0.9728717706650206,0.9830976198689203,0.9804762385228534,0.9753019029031471,0.9707298999629492,0.9694027655192704,0.9636650868878357,0.9645149112872782,0.9533799533799534,0.9754877438719359,0.9790794979079498,1,0.9932007679357089,0.992906149011072,1,1,0.9872340425531915,0.9749803767058765,0.9647717415338561,0.9567901234567902
220,394346,"Athens, GA",Msa,,0.8721511951083936,0.896817481732892,0.8857142857142857,0.9090909090909091,0.9005563452486368,0.9118792991054352,0.9113636363636364,0.9117647058823529,0.8954656256300288,0.8219352348198383,0.8427424140523005,0.8304498269896193,0.8333917571282381,0.9051886740331492,0.8849557522123894,0.861030343696414,0.8935271250664547,0.8699605941194302,0.8591385331781141,0.8760951188986232,0.8506510202063486,0.8743718592964824,0.8535705698485213,0.795273631840796,0.8274743104380746,0.8747220163083765,0.9114590764255481,0.920126566040963,0.8934319269247499,0.8911921213565245,0.8650519031141869,0.8746359287358395,0.9104898691972301,0.8913213448006255,0.9003601440576231,0.9221357063403782,0.9002481569578134,0.9239144542772861,0.9235638267748779,0.9417128553549079,0.945323631534535,0.928343949044586,0.9207365892714171,0.9063625450180072,0.9231046043401417,0.931899641577061,0.8902904644531439,0.9295302013422819,0.919714165615805,0.9373433583959899,0.9341637010676157,0.9399886749716875,0.9590572180663839,0.9396303519323528,0.9354149247491639,0.938438075230092,0.9359251259899208,0.9102192233318458,0.9420289855072463,0.9225102504998465,0.940082787167989,0.9380285495644507,0.9520921770770163,0.9609517998779744,0.9476178598154152,0.9502794939688144,0.9438025071738555,0.9436274609403155,0.950986353705634,0.9387085257002155,0.9419444444444445,0.9241666666666667,0.9502851711026616,0.9555735056542811,0.9617224880382775,0.9707563025210084,0.9724770642201835,0.969531842615337,0.9570833333333333,0.966183574879227,0.9701716462695524,0.9632387156817124,0.957983193277311,0.9641532756489494,0.967948717948718,0.9678689978173882,0.9795748228428511,0.975,0.9746353525279432,0.9741379310344828,0.9742625795257375,0.966451215758695,0.9714285714285714,0.9655172413793104,0.9746588693957114,0.9836275879163023,0.9846698113207547,0.97504356484939,0.9878276467597742,0.9828080229226361,0.9846138065442609,0.9799426934097422,0.9791623254844759,0.9756848261003386,0.963855421686747,0.9726484322881921,0.9665655430572708
221,395162,"Torrington, CT",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8659217877094972,0.8193979933110368,0.9006661980912393,0.9119457928305013,0.8909235998839282,0.9206719542853996,0.8995778655913254,0.9190371991247265,0.9033083208270802,0.8767876396639771,0.8808298914736905,0.9028465824848395,0.9123376623376623,0.9130434782608695,0.8999582289055973,0.9084859054279983,0.9048577810443356,0.9258487010780589,0.9312416555407209,0.9138631703225004,0.8842442671984048,0.9026546063493561,0.8833546189868029,0.8731945948287063,0.9101281870686012,0.8949410245804034,0.9119496855345912,0.9416058394160584,0.907433167148807,0.88125,0.9251067576491305,0.8842975206611571,0.893719806763285,0.9023255813953488,0.8882521489971347,0.88765664160401,0.9001800720288116,0.8869624193907049,0.9020044543429844,0.9263315631736684,0.9315411065958112,0.9230769230769231,0.9252313078269567,0.9172661870503597,0.9118541033434651,0.9064201393683385,0.8735078031212485,0.8764729281251653,0.8921330741233391,0.9181858603823921,0.9182559287846446,0.9253559061177375,0.9345454545454546,0.9315899020647851,0.9256170895137735,0.9169213670464018,0.8990995507394481,0.9009009009009009,0.8925318761384335,0.9158103919533915,0.9205020920502092,0.928862728777575,0.9406449930807645,0.9366754617414248,0.9425746601379785,0.95049794671375,0.9396355353075171,0.9160802251935257,0.919694612464115,0.9032068255369227,0.9285714285714286,0.8982481703753098,0.9009018036072145,0.9409311983359931,0.9274301147763693,0.9580607926125433,0.9503167722574192,0.954653937947494,0.946236559139785,0.9437180216031836,0.9250375939849624,0.9130434782608695
