RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
395006,"Provo, UT",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213500,214400,219900,217500,221900,218800,220500,218e3,218100,221100,222e3,222300,221e3,226200,231900,234e3,231300,227500,232200,237200,236900,236700,237100,243400,244e3,243800,242900,244200,245900,250500,251900,254900,256400,256500,254100,255200,259500,261400,259100,262400,262700,265700,260300,261800,265400,270800,276e3,276800,274300,272500,270900,274300,276700,282600,285200,284600,290700,297900,306300,306500,306700,307600,305900,310200,312100,317400,318500,322200,
394768,"Lancaster, PA",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169600,169300,168600,167700,168500,169300,17e4,170400,173700,174e3,176600,175300,177e3,177200,176900,177500,174400,174300,173100,176800,177600,178600,178600,179500,181300,182200,182800,181300,181600,182700,186e3,188100,197300,196700,196400,192e3,195600,195800,195200,197200,199700,200500,197800,
394871,"Modesto, CA",96,,,,,,,,,,,,,,,,,133500,133500,136100,136800,139600,139700,139900,141e3,141300,142e3,142700,140800,14e4,135400,135e3,134900,137300,138200,136e3,132800,130700,130800,131700,132100,130900,131100,129800,129700,130300,131600,133400,131800,130700,131800,133100,134900,134700,137800,141700,145600,149200,152100,154500,154e3,158e3,162900,169500,172400,177800,183300,186400,188800,190400,196800,199500,204100,203500,204300,204400,210300,214200,218400,219e3,218800,220500,219100,224700,227700,234e3,235600,239400,238700,24e4,237700,241e3,243400,244700,244e3,244300,244700,249e3,252400,256400,258600,257300,260200,259700,263600,265900,269e3,271e3,271100,268300,268800,271700,275700,277700,276e3,279700,281400,286900,289700,294300,296300,299200,300700,303100,301e3,302800,303600,309100,306800,309300,307e3,
394549,"Durham, NC",97,191100,182300,173100,169300,169e3,171600,172200,178300,174700,165100,161200,167700,176e3,178100,172600,171300,172300,177200,181600,179800,177100,179500,180100,189e3,187200,186700,176100,173500,181100,191700,191900,186800,18e4,178200,177500,180900,179900,184500,178300,184100,177900,178200,175700,171300,172100,167e3,169400,185100,192e3,194e3,176200,178300,186300,190900,192e3,183100,184500,178e3,176e3,171600,176900,183800,187500,187700,183900,181800,177900,180500,179400,181900,182700,185200,183100,182700,184400,186500,186100,186400,184600,187300,194200,194800,197700,193900,199500,198400,199200,198300,198500,196100,199300,198100,199e3,198400,2e5,202900,201e3,199400,197e3,200300,207900,211400,211500,211700,214700,217300,209600,208600,207800,217300,214800,215300,218e3,224100,230400,229200,230200,227300,228400,235900,242900,243900,235500,229100,234500,241900,247600,242200,242100,240500,
395068,"Santa Rosa, CA",98,445e3,417200,403500,390800,376500,365400,352900,343300,327200,319e3,310400,305900,301200,294800,293200,294100,305800,316700,326600,330700,335300,337800,338900,34e4,333400,328100,325600,328100,332600,337700,342600,334300,323900,321300,319900,315500,298e3,293200,293400,298600,306700,306300,310300,301300,302600,295600,303900,306e3,311e3,312200,305800,312300,316800,338e3,343400,352500,347200,353900,353800,366100,371200,378800,381100,390100,405e3,411100,416e3,413900,418300,420600,420700,423600,431400,432600,435e3,431600,438900,443700,450200,447900,451200,450900,458e3,459100,462400,466200,472700,479100,487100,492700,494900,493100,493300,493500,502500,511e3,516700,516500,517700,541800,539900,541500,523e3,532800,534300,561900,564900,569600,555200,560900,568700,568200,569600,569700,572e3,581200,597400,618600,629700,645100,650600,653400,636e3,626100,620800,625800,626500,624500,611900,608600,
394792,"Lexington, KY",99,138600,138400,136300,134200,132200,134800,137700,139900,135900,134700,132600,133500,134300,136e3,135900,135700,134e3,134600,135500,136800,137e3,136600,137500,135900,139900,140600,144300,140400,137e3,135e3,133e3,136300,144500,148700,146900,141100,139400,140200,137100,135100,135900,136900,138700,135600,135300,133700,136500,133400,134800,132500,135200,136100,137200,136800,135600,137100,139700,137900,137200,131900,131900,131300,135e3,135200,136800,136900,138800,137e3,137300,135700,135800,136600,136500,137100,136200,137800,14e4,139800,138600,137700,139e3,141700,141500,143e3,146100,147e3,147500,146100,146400,147700,148400,150400,149300,150300,151800,153100,154200,156500,157400,158e3,155600,154700,154100,157100,161800,160400,159600,156300,159200,159200,160900,161100,161800,163700,164800,164900,164500,166800,169200,173300,175200,177e3,176500,175400,172700,172500,172900,173100,177100,178700,183600
394761,"Lafayette, LA",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163500,163500,164700,166200,164900,163800,162700,164200,163500,164600,165800,166400,170900,173e3,177300,175200,177300,177200,178100,179400,180600,181900,180800,181900,181700,181400,179100,176900,176100,180100,182200,183300,178600,178400,178400,179900,179200,177100,174900,176400,176800,178600,175300,175e3,175800,176500,176100,174e3,173700,175400,176300,176500,177500,177200,179600,179100,173800,170900,169300,175800,175e3,173500,170900,169800,170400,167100,165500,
394770,"Lansing, MI",101,103100,101800,97900,94200,96600,95500,95e3,89100,82e3,77500,75400,72800,69100,64300,65800,68400,73700,78300,82600,79e3,79400,77600,78400,71900,74700,78e3,84600,80800,78e3,69600,68200,66100,69300,72e3,74400,73600,67400,63400,65e3,68300,69600,67e3,66200,67300,68900,69e3,67200,72200,71800,73800,71e3,77300,78300,79700,77300,77800,80300,87400,92400,91700,86400,87300,88300,91400,94800,99e3,97400,99100,99900,103500,105100,104600,108e3,104300,107400,106400,108200,106800,109100,115100,117700,116e3,111200,112100,112300,117e3,118200,121600,118800,117600,119500,117600,117e3,114300,117800,126600,131800,130100,122700,119500,121900,123e3,123700,123900,124800,129200,128400,133400,129600,134400,131400,130900,130700,132e3,131800,130500,130400,133400,136200,142900,142500,140300,134300,132500,133800,133300,132200,133300,135300,139500,
394590,"Fayetteville, AR",102,142100,141400,136100,136e3,133100,134800,131900,134e3,130300,124100,120600,12e4,129700,128400,127500,121200,122e3,123700,125900,125800,124200,122700,123200,128500,130100,129800,125800,124e3,128900,131300,135700,132900,135400,131500,127900,123300,122400,122900,122200,122900,122700,120300,119100,119e3,121200,126100,126400,127600,125300,124800,123200,125200,128100,129400,131800,133300,134300,132500,135100,136900,140200,140500,137200,132500,131500,136800,139400,138300,133500,134e3,128900,131e3,130400,135e3,136400,136800,136100,135900,136900,139700,139700,139600,139700,149e3,150400,153100,145800,147900,148400,149600,147400,145500,146800,149e3,151200,152800,154600,155600,156800,157200,159300,159100,161700,163400,164600,163800,163900,166800,165500,164100,160900,162500,163800,165400,167e3,168100,170200,171100,170500,173900,174700,177100,174800,175600,175600,174800,177e3,182900,187300,191100,
394971,"Pensacola, FL",103,146100,147900,147700,142300,140700,138900,140600,136600,139200,135200,137700,135300,134400,134100,132400,134600,134900,137300,136600,136e3,133300,132500,129300,129500,129900,130400,125700,122e3,119900,118200,123900,128700,132800,132400,131900,132e3,125e3,119500,117400,116900,114100,118e3,122500,131300,126100,125e3,112200,118900,120600,129900,124300,122400,123200,123300,126100,126900,126600,124500,125400,127600,129200,127200,126e3,125200,126200,127600,127400,126500,126200,125700,117200,116200,115600,120700,121400,124200,126400,127e3,128200,131800,132500,131700,130800,130600,133400,134200,136400,132600,133e3,132500,133500,136600,136400,139600,139200,143400,144300,147100,146700,149800,150700,152200,152200,151e3,151400,151200,153900,158e3,159700,160600,159400,157400,158700,158600,161600,161600,164600,166800,169200,176900,180800,183500,174100,172500,171500,175200,177300,176400,176300,176800,
395195,"Visalia, CA",104,194600,187800,181200,174200,172800,168900,164200,159900,157900,153400,145500,135400,130800,124400,119400,119900,124700,129100,128700,126800,128700,129e3,131500,130600,128400,127e3,126200,124900,124e3,122300,123200,120700,118400,116200,115800,114400,112500,110700,110800,111100,110700,112800,114500,116e3,112700,112700,112600,112200,111700,113100,114900,115e3,113300,117500,119100,124200,124600,129900,129400,130400,130600,134200,138700,140800,144200,145700,148700,150500,150200,151200,151200,156200,158200,159900,158200,156e3,155700,157600,158700,162200,163700,164600,166200,166300,168200,166600,17e4,173700,174400,174200,174600,176700,168300,169800,171500,181800,181600,183100,184300,186300,189e3,189500,191100,189900,194700,195800,200400,200800,201800,202600,200400,201600,201200,204300,204800,204800,204500,205900,211100,221200,223e3,219900,214200,215e3,216300,219300,224100,223700,225900,227500,
395244,"York, PA",105,153800,157300,155500,152600,149400,149200,150400,147900,145900,143800,145300,147800,149e3,150800,150400,147600,144900,143400,148500,145400,146600,144200,148200,147e3,146e3,147200,147500,144300,139900,138400,141600,141500,143500,142200,146600,143900,140700,135500,135400,133600,133600,132300,137400,136400,136500,131400,135800,134800,136700,133200,136900,138200,136900,133100,135600,136400,139100,136800,137200,136900,138e3,138200,137600,137400,139e3,140200,139e3,136900,135e3,136900,138100,139400,14e4,140100,138300,135800,135100,136900,138600,141300,139700,139900,138800,142400,142600,143100,144200,145e3,143e3,142200,146e3,148600,149100,145e3,144900,142700,143e3,148100,150700,154100,150800,151500,151500,153e3,154300,151e3,154e3,154100,154800,152900,154100,158100,159200,158500,159100,158e3,160900,161500,161500,162600,163300,167700,165700,165700,164100,166500,167700,165100,162300,158900,
394596,"Flint, MI",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87900,84700,84100,79800,81700,81400,83500,85700,89100,92e3,94200,95500,96e3,101400,105100,105500,104700,110400,118200,120300,110500,106600,104300,107600,107100,107400,110500,113400,126200,125700,136600,128300,129800,119600,117e3,118300,116600,122400,123100,121900,
395019,"Reno, NV",107,272300,273800,262900,255600,247700,242900,239100,231100,224400,222900,215400,209900,198900,194100,184400,173700,169700,168600,170400,169800,170500,170100,170500,170700,168800,168e3,163300,161700,162400,161200,161100,160200,160800,158200,154500,154500,154700,148600,142600,139e3,137900,137900,136300,138300,136400,135900,132800,135400,136100,141100,143300,151e3,154500,160800,164300,174700,180200,182800,181e3,182400,184700,191500,197e3,205800,205100,205800,205400,206400,206500,208e3,211300,215600,216300,219900,220600,224100,224300,229200,226800,230700,240800,248700,253200,249200,252700,253800,255400,255500,257e3,259300,261600,265500,267700,270800,271900,274500,278300,280200,281800,285500,289e3,288300,286800,287e3,290700,288e3,289400,289900,294700,296400,300600,303300,312900,315800,318700,321400,326800,331300,340900,351200,361500,361200,353700,352300,348400,352e3,349800,350900,350600,345500,
394338,"Asheville, NC",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183400,185300,185900,185900,188600,194e3,192300,191400,189100,188500,188100,185500,185200,187200,189600,188600,181600,180500,185500,191e3,194200,195600,196800,198300,196300,198800,200300,202100,203100,201600,200200,201400,2e5,202100,206600,212200,215900,213600,217e3,217300,218800,217900,221700,222700,224600,224800,228400,232e3,231400,230200,227200,230200,231800,236900,235900,242e3,243e3,247900,241300,247900,248500,252900,243400,242100,237400,243400,244100,254300,248500,
394995,"Port St. Lucie, FL",109,180500,174600,165300,162e3,153800,150300,144500,141400,139500,137100,132800,127900,123100,119600,116e3,109300,106600,105200,108200,109900,111400,111700,11e4,106900,103500,106500,108800,111800,110400,106900,105600,104700,108100,109900,110900,108600,108600,108200,109e3,106700,103200,102500,103900,103500,105700,107400,110100,111100,110300,111300,116400,116400,116500,110100,110900,112700,112500,115100,116400,118700,118300,121e3,123100,125700,127500,129500,129100,127800,128800,130700,132200,132300,132e3,130800,129100,131100,133e3,137300,138300,143400,145500,147500,149700,151900,151800,151500,150800,154500,156500,159400,161600,163800,165e3,166200,169200,170800,173800,173700,177800,176200,177100,176800,178500,180300,181400,183400,182900,187100,190600,194400,195500,195100,196500,196200,199600,199800,201800,201800,203400,205e3,207300,21e4,210200,209e3,207800,208400,211800,217800,220500,221800,
753917,"Santa Maria-Santa Barbara, CA",110,342500,340700,325200,303100,302300,291600,275200,263300,254200,257600,239e3,237500,228200,241e3,242500,250900,256800,267e3,282800,295100,301e3,301300,300500,306100,322900,347500,365e3,343300,332600,342500,365500,369900,354e3,348800,316800,319200,325400,341800,330900,316500,319200,322500,323800,304200,298200,300800,301400,29e4,279700,289400,321100,330600,356e3,351400,351100,365700,373800,431600,418800,426400,409600,426200,461600,464400,466900,438400,456100,467400,468e3,492100,494700,509300,451600,431200,411600,419300,443400,471500,494e3,487800,499700,507700,500200,483e3,492100,509300,526100,504900,504700,495300,482500,471200,476500,485200,508400,521500,514100,505400,482500,511800,496700,522500,503100,507100,489300,499600,514900,520800,533800,539700,543e3,537900,538e3,533900,540200,562800,574900,574100,528500,531800,531700,565800,568e3,555800,542500,525e3,553600,576e3,581200,578800,
394698,"Huntsville, AL",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141500,143700,145200,146e3,148500,150300,150900,150300,150700,150400,151200,151100,152100,149400,147700,147400,148200,148300,147700,154e3,164900,171300,174800,178200,187300,183900,175800,165800,164200,164900,161600,166600,167300,
394612,"Fort Wayne, IN",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117800,118700,119300,117100,115600,114700,115e3,112200,108300,105700,109800,113600,116200,116800,119200,118900,119300,117500,119700,116800,117200,116300,117300,118100,120200,122400,122e3,122800,122e3,117200,116600,117900,126400,128800,130400,129300,126600,124100,122600,125100,127200,129800,127e3,129400,130100,131300,128700,129100,129400,129400,129800,130900,132100,131600,134e3,137900,139500,140800,138400,137100,135100,135900,136900,141300,142200,144800,144700,146200,
395050,"Salinas, CA",113,,,,,,,,,,,,,,,,,,,217e3,225900,227200,237900,242800,251600,244800,234600,233600,241400,249400,244700,244400,246800,237600,230500,227900,233500,236e3,234600,238700,248400,246600,247e3,250400,256200,265700,263100,269400,258400,273700,273100,283300,262400,276e3,286200,309800,308200,312600,318e3,331400,327500,322900,321100,346600,368900,378900,385600,389800,396900,395900,399700,403800,409900,416200,419800,422700,414800,416800,419700,424800,428900,431600,427200,422700,427900,451600,457200,456200,445700,445300,448900,451e3,457100,467400,478500,491400,487400,479800,477400,482400,491500,495200,495300,515700,515400,516400,497800,524400,530300,538500,521700,558600,591400,609400,583700,562e3,552700,561600,566100,581200,568300,566600,563400,593200,595100,596500,568300,577600,58e4,593500,592400,
395183,"Vallejo, CA",114,332500,326500,306900,287400,270800,259800,253900,243200,236200,216300,203100,192700,184700,178e3,169900,170300,176700,184100,189800,190600,195500,200700,206800,203300,197800,195300,197500,199200,195800,192100,189300,191500,194700,193e3,189400,181e3,183e3,179800,176200,169600,166800,168900,173e3,177700,179100,178800,175200,173600,175500,177500,179900,182200,183900,185100,184600,191200,201200,204900,210300,210600,216800,219100,226400,233800,243900,256200,262300,265e3,262100,265500,276100,278e3,290200,289200,295300,289200,297400,299500,303400,298300,303500,306800,309900,314800,318700,320600,317900,319800,320600,324400,323500,327600,328600,327200,330800,337300,345300,347800,347800,348200,349100,358100,358500,363300,356100,364700,365500,370600,370700,375600,376900,379600,383900,389700,396100,397600,402400,402800,406900,412200,421600,421500,420200,414900,419300,423500,,,,,
395015,"Reading, PA",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134500,137400,136400,139600,137600,137800,138500,141500,144600,142800,143800,142800,145900,143600,144600,144300,144800,145100,144100,142700,140600,140800,141600,144900,147800,148300,148100,143e3,144e3,142700,147e3,147300,152800,151900,
394746,"Killeen, TX",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121300,120600,119600,114800,116700,115900,119100,116700,113700,112200,114100,116900,119200,119200,122500,123500,125e3,124100,125e3,126400,127400,123800,123600,125300,134500,134900,132900,127900,126400,129600,125e3,126800,125500,132600,132400,131800,127200,129e3,129400,131300,136600,137200,138200,130800,133300,136300,138400,139200,138100,138900,140300,143200,144300,144700,142600,143100,141500,143900,147100,147600,146800,147700,152200,160300,164300,162500,155500,
394439,"Canton, OH",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102500,96700,98500,1e5,108700,110200,111e3,110100,110300,111400,111300,112900,108400,109600,107800,11e4,107900,107200,108400,111400,113300,111700,111300,108700,11e4,108500,107800,109600,112100,116200,116200,115600,114600,112e3,111800,112800,119100,120400,122100,119200,118700,117600,116400,115800,115e3,118100,119500,124e3,124800,127100,119800,115200,113300,120700,122200,121700,120800,122200,125e3,125e3,127e3,
395048,"Salem, OR",118,195100,197400,198100,199400,194300,190400,184600,185800,188e3,189700,193800,193100,190900,187400,186400,183400,178300,175100,175400,176800,178400,177300,170800,170600,172800,179200,174600,17e4,165500,161300,159800,157800,159e3,158400,156700,156200,154900,153900,151e3,149100,147800,15e4,153600,156900,155300,153300,151800,150600,150600,148900,147700,145500,147300,150200,154400,155400,155600,152200,153300,150700,153600,154200,158600,159400,161100,163200,169900,172500,172900,170300,166800,171100,171900,175600,174900,176400,178400,180100,180600,181800,181300,181700,18e4,181200,184400,189100,191400,193200,194400,193200,193500,194300,198800,200600,202800,203600,203600,205800,209100,213700,212700,214300,216300,221900,225400,226500,228300,230500,234400,236700,237700,237400,235700,238100,241700,246900,250200,253800,258800,265100,267800,270800,267200,266600,264600,270200,273900,276300,276300,274800,
394327,"Anchorage, AK",119,244300,243600,242500,244600,243400,248e3,242e3,233e3,231100,234700,248200,250500,258100,249100,247200,240900,243800,242900,243900,236500,235600,234900,245500,248600,252e3,248600,246e3,240300,239600,236200,236100,237600,245200,250100,249100,259600,258e3,259300,243100,246200,242800,240200,237700,238900,245400,245800,243400,241100,238500,239900,241e3,244200,246400,246500,243700,242800,245500,251e3,255200,254100,256900,254100,254700,250800,254200,257100,257e3,253800,252800,252500,25e4,243600,242700,247300,249500,250800,248700,251500,25e4,245100,241700,244500,251900,255800,254700,255e3,258e3,260900,261e3,259600,259900,259900,258100,256300,256600,263e3,265300,266900,264e3,263300,262600,259300,259100,259600,268900,270600,275100,269100,266600,259600,256100,256800,257e3,255300,257400,262800,267700,265100,263800,263600,263300,261400,260200,259100,261600,261600,262500,257100,260100,259900,265300
394520,"Davenport, IL",120,114400,117200,106500,99800,101700,102700,104100,100500,99800,99e3,100800,107e3,110900,112300,106300,105300,106100,105900,106500,104100,104400,103200,106700,111200,113800,110900,107100,105100,104900,108200,112200,114200,112200,102900,103500,104800,110100,108800,105500,107900,106300,110700,109700,110500,107100,104100,98200,101900,104100,111800,108500,108400,109600,112100,115500,113900,107100,105500,106200,118500,118500,118900,110900,110300,109800,112500,112300,111100,110200,109400,11e4,111400,111600,112100,110200,110400,110800,111200,111e3,109700,111200,110900,112300,112800,117800,118400,119700,117300,118100,118400,122300,123100,119300,110900,112700,116300,121700,120400,120800,119e3,117800,117900,118800,119600,118700,120300,115600,108300,106500,109e3,116600,118300,121100,120700,117500,118700,120400,123900,119400,124600,130100,137100,130900,123600,119e3,122e3,128700,135800,134700,127e3,
394972,"Peoria, IL",121,125400,121600,112900,109700,108300,107500,107100,108300,107900,108900,104100,110300,108e3,108400,102700,104900,107300,107900,109e3,108600,106700,110100,111800,111400,105900,107500,107700,109900,107200,108200,106300,109600,112200,116400,117400,109300,103600,100300,102600,104500,103700,111600,112e3,115200,106e3,103900,104100,109900,112600,111e3,111600,111200,112400,113800,117700,118e3,117400,120700,118e3,121e3,114800,116600,113500,115200,115700,114700,113700,113400,113100,118500,116800,117100,111200,113400,113700,116200,117e3,118700,115900,114700,114200,115e3,120100,119400,119200,116900,121300,123300,123300,119800,118400,118e3,114700,113600,113500,117900,121300,120200,117900,113300,113600,113200,117200,116900,119200,119200,120300,118700,117600,115200,114600,113100,111800,114200,116500,119900,120100,121800,128200,126300,122500,121700,120900,122100,118300,120800,121700,117400,113900,115500,
394898,"Myrtle Beach, SC",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126100,125100,125200,126900,129300,128900,129500,127600,130600,13e4,130400,127e3,130600,130200,132800,13e4,131500,132500,130400,132300,136800,141e3,139200,137600,138900,143800,143300,144300,147200,148600,149500,146700,147400,149200,153700,155200,153700,150600,150400,149900,150400,147600,149400,149900,153e3,152600,151800,151e3,150900,154e3,146100,145100,139500,143200,144e3,146300,151400,151700,153700,154600,155700,160100,162400,166500,164800,166500,166e3,167100,167900,169900,171100,172200,175e3,177700,179300,182e3,183500,181600,179500,178900,184e3,184900,186200,183900,181800,
394875,"Montgomery, AL",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95700,100200,101500,97200,97600,91800,92500,87e3,90900,90100,93e3,89900,91500,90400,99200,96200,97800,91100,95400,99200,94400,94800,102800,111800,117400,105900,105500,104600,111100,115200,113700,113900,110300,111500,112400,109500,108100,109300,112600,118400,117400,121400,118400,122300,123400,126800,125800,127e3,124600,126e3,130300,142600,143700,138300,125e3,122600,122600,124e3,125800,127800,127600,127800,128300,143100,140200,137800,123400,124800,119600,115900,114400,132600,138600,14e4,120800,
395051,"Salisbury, MD",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211900,207800,208900,210900,214e3,211100,208100,203900,206800,208500,223800,221900,215600,201300,199700,210600,204700,203900,194e3,192400,196700,195900,192600,179500,179300,177800,180600,177700,180400,185300,190900,196500,199500,201400,204500,208500,211e3,207e3,204800,204400,207500,206800,206500,209600,210200,210100,210500,205300,209300,215100,227200,227900,229300,228300,217500,212200,210400,22e4,221700,221900,229800,230600,234200,230100,229e3,226600,221200,212800,215900,220300,230900,225e3,
395146,"Tallahassee, FL",125,186300,172700,164100,160600,160700,155300,153200,156e3,163800,163200,163300,161900,163400,164600,158200,153700,147300,150100,154600,155800,155100,147e3,151400,150300,166800,157700,155200,138600,132600,132100,137100,143600,147300,147200,146100,134200,127400,127900,133700,134400,13e4,133e3,138100,137600,134600,137300,144200,148100,143500,139900,140600,138500,139e3,135700,139e3,146400,143400,148600,150900,152e3,147300,137100,138700,135100,135300,139800,145200,144300,142100,137800,135400,131300,129800,131200,131800,133300,134e3,135300,141e3,142e3,144300,141300,141200,142900,147900,146900,148100,147e3,148400,147700,143900,146e3,141300,138900,141400,150500,155e3,156e3,155600,155400,155200,152e3,151400,148800,152300,157500,166500,166800,163700,156500,154300,161e3,161e3,161500,155400,157400,157600,161e3,168e3,178600,182700,176900,170500,169700,168500,167800,161500,169100,170500,177400,
395164,"Trenton, NJ",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199500,192800,204500,205600,226700,228e3,228500,214600,213100,204e3,194600,188900,192200,197900,203200,214600,226600,224800,217100,211700,203600,203200,205900,211700,210300,203500,215e3,215100,222800,211300,211200,203300,214600,213900,218300,212600,217500,215400,212700,216100,212500,218200,210100,221100,219400,220500,218300,222900,220100,205100,203800,213200,223100,219100,232e3,228300,226100,211300,217700,220700,216700,213300,204700,200200,206300,215900,222900,212200,202e3,200100,203900,207700,203400,202600,202100,200900,198800,199200,206700,212800,212600,205100,199e3,199200,203500,205e3,209600,203900,212900,206900,214100,199800,195200,201800,200500,200600,188600,188400,191300,196300,
394589,"Fayetteville, NC",127,,,,,,,118700,115800,116800,117200,121600,125400,129100,131200,127e3,124400,122300,123300,120500,118700,119700,123e3,119600,116500,116800,122300,125400,124400,123100,120600,121700,120400,122e3,126100,125300,127900,121600,123e3,120400,123600,124200,123200,118700,115300,116e3,116600,115800,109600,107800,112300,116800,116400,111100,108800,109800,114800,112600,112900,110500,112700,111300,109600,111300,110900,110900,109100,111600,106600,107800,108500,111900,109500,105500,106e3,103200,103100,102600,105900,103900,101400,99800,102e3,101400,103800,105500,107600,109e3,108100,110900,108600,106e3,105700,105800,108300,109200,110400,113e3,115e3,115600,115100,114200,116400,117800,119800,119e3,119300,118e3,119500,118100,116900,115e3,117600,115900,115500,114700,116e3,117300,114800,115500,115200,117900,120700,123300,124800,124100,123700,126300,129100,129800,130600,
394679,"Hickory, NC",128,117e3,114200,116600,114100,112500,111600,108500,112600,110300,113500,108900,117600,121900,122700,113600,108e3,107900,111e3,110900,111700,11e4,111900,116700,122300,121600,117100,112100,107600,106700,103700,107e3,107900,108700,106900,104300,109600,109e3,108600,99600,103100,100300,101300,98600,106500,111500,110700,107500,105600,110900,111900,116500,114200,111100,109500,107300,110900,108800,107400,106900,114800,120700,119300,113700,112200,117100,119800,119400,118200,118200,119100,123e3,121900,121500,117800,116800,118400,113800,107400,109100,114500,120500,117400,117800,120700,124800,123900,123e3,120100,119600,119100,120300,121e3,121300,122400,121400,119900,118600,122700,124200,126900,126100,126900,123300,121400,122200,127100,129600,130300,127e3,127400,127600,128900,127900,126200,127900,132700,133600,131900,131600,143300,147700,147500,144100,142900,141900,139100,141100,142400,143600,146400,
394697,"Huntington, WV",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118900,109300,109500,106700,110500,109e3,115500,122400,126300,121100,121700,117200,115600,110100,113900,116300,120600,121700,123400,116800,111800,111400,111100,109200,105800,106200,107700,109900,117200,121200,121900,121900,127300,127400,128100,122600,121e3,118100,119700,124100,127400,129400,131300,
394576,"Eugene, OR",130,232700,230100,224800,220400,223500,222e3,220100,215100,212600,212600,211400,219500,221400,216100,204e3,198700,203600,202600,201500,197100,199200,201900,205400,209500,207700,204400,197500,196700,196900,197100,198800,196900,194100,193100,186e3,185e3,178200,177200,174600,174300,180300,183300,181e3,174300,175100,178700,182300,181100,176400,173200,171600,174900,178e3,177200,179300,182500,186200,186600,188700,192300,190100,194200,195600,204900,205700,209900,208400,205300,202700,202900,206600,213500,212e3,211500,207e3,209900,21e4,206800,207300,208e3,212300,214400,215800,213100,214800,215900,215800,213500,215900,219600,219700,219700,218600,222600,223600,228700,229e3,228900,229e3,230200,231500,231600,233e3,236700,239100,240700,241300,246600,248300,248700,247800,248600,249700,252400,257600,261600,262700,259200,259700,268900,272800,276100,268e3,273100,275400,280900,282400,284700,282800,287300,
